,YWHAB,YWHAE,YWHAZ,EIF4EBP1,TP53BP1,ARAF,ACACA,ACACA ACACB,ACVRL1,PRKAA1,AR,DIRAS3,ASNS,ATM,TUBA1B,AKT1 AKT2 AKT3,ANXA1,ANXA7,BRAF,BAD,BAK1,BAP1,BAX,BCL2,BCL2L1,BECN1,BID,BCL2L11,RAF1,MS4A1,PECAM1,ITGA2,CDK1,CASP7,CASP8,CAV1,CHEK1,CHEK2,CLDN7,COL6A1,CCNB1,CCND1,CCNE1,CCNE2,PARK7,DVL3,CDH1,EGFR,ESR1,ERCC1,MAPK1,ETS1,FASN,FOXO3,FN1,FOXM1,G6PD,GAB2,GAPDH,GATA3,GSK3A GSK3B,ERBB2,ERBB3,HSPA1A,NRG1,IGFBP2,INPP4B,IRS1,MAPK9,MAPK8,XRCC5,STK11,LCK,MAPK1 MAPK3,MAP2K1,ERRFI1,MSH2,MSH6,MYH11,MRE11A,MYH9,CDH2,NRAS,NDRG1,NFKB1,NF2,NOTCH1,CDH3,SERPINE1,PARP1,PCNA,PDCD4,PDK1,PEA15,PIK3CA ,PIK3R1 PIK3R2,PRKCA ,PRKCD,PRKCB,PGR,AKT1S1,PRDX1,PREX1,PTEN,PXN,RBM15,RAB11A RAB11B,RAB25,RAD50,RAD51,RPTOR,RB1,RICTOR,RPS6,SCD,SETD2,SRSF1,STAT3,STAT5A,SHC1,DIABLO,SMAD1,SMAD3,SMAD4,SNAI1,SRC,STMN1,SYK,WWTR1,TFRC,TIGAR,TSC1,NKX2-1,TGM2,TSC2,KDR,VHL,XBP1,XRCC1,YAP1,YBX1,CTNNB1,JUN,KIT,MET,MYC,BIRC2 ,EEF2,EEF2K,EIF4E,MTOR,CDKN1A,CDKN1B,MAPK14,TP53,SQSTM1,RPS6KB1,RPS6KA1
TCGA-55-8505-01,-0.049921188,-0.047792926,-0.183639491,-0.062229618,-0.096627295,0.01508736,0.7021673409999999,0.6196242479999999,-0.08574682199999999,0.245750725,-0.283359817,0.193996569,0.446601413,-0.012438206,-0.7313401390000001,-0.269087253,-0.151713818,-0.331788329,-0.17848659,-0.202444798,0.084547927,-0.228284872,-0.442118881,-0.207133542,-0.219509862,0.09223486,0.06017425,-0.359951116,-0.074493003,-0.02950855,0.244062781,-0.320484542,-0.102848369,-0.48220467,0.463524582,1.180147367,-0.08598415300000001,-0.110073029,0.38477876,-0.008497447,-0.334322351,0.327583602,-0.133301485,-0.147308951,-0.301840409,-0.232186452,0.137158861,-0.08941579,0.015732296,-0.217904256,-0.154427541,0.089647361,1.174664087,0.063720702,0.010232953,0.088311123,1.270627862,-0.078014469,0.214173752,0.196838118,-0.26268489300000003,-0.107004826,0.51343284,0.866267667,-0.118143104,0.511699145,0.232823473,-0.124419521,-0.247011373,0.187945395,-0.161878773,-0.133138266,-0.419069749,0.490029365,0.579876491,-0.238620529,-0.009084423,-0.389350096,1.059577275,-0.046366048,-0.092159587,0.025380803,0.058302531,-0.462306501,0.109338606,0.001247906,-0.018108524,-0.189587634,-0.41838832,0.723355868,-0.262427701,-0.01107062,-0.075407121,-0.314595946,-0.226960105,-0.167221927,0.218138367,-0.139955967,-0.045095134,0.04992872,0.005105178,0.050291896,-0.265477044,-0.248866262,-0.069759893,-0.581629933,0.052058014000000014,0.232420222,-0.266450505,0.039238046,-0.120184912,0.347617021,0.870448698,-0.291537867,0.24726558,0.73218882,0.236938085,0.216336128,-0.224706557,0.06693817099999999,0.573095163,-0.143461619,0.13064659,0.016631401,0.731172921,0.154812405,0.046508786,-0.43469408,-0.17799129600000002,0.7391841640000001,0.680328862,-0.040810842,-0.455057533,0.32920761600000004,-0.434523216,-0.005656530999999999,0.411009769,0.307129238,-0.355725987,-0.133110836,0.092203288,0.227319802,0.050226928,-0.204177215,0.695623033,0.155812241,-0.001247906,-0.22877960000000006,-0.431046806,0.004534984000000001,-0.199046146,0.886036555,-0.165975796,-0.287833562,0.11993233,-0.011569338,-0.29238485,0.102743396
TCGA-55-8506-01,-0.038351706,-0.00282431,0.075135877,0.204355874,-0.066291767,0.476589325,0.202028745,-0.340236731,0.158735076,-0.147908351,-0.202280744,-0.048775624,0.187204464,0.048661303,-0.080015268,0.250924937,0.055848196,-0.080151636,0.09328308,-0.324664219,0.222555492,0.066194154,0.129604239,-0.334582739,-0.241657154,-0.213920294,0.104720144,-0.296491583,0.049565882,-0.002157554,-0.127003702,-0.183248704,-0.144349521,0.015755452,0.072037937,-0.8922391009999999,0.21934442,-0.109158126,-0.531165015,0.059207295,-0.14897368800000002,-0.016191747,-0.08996310699999999,-0.042797678,-0.024266867,0.33745396,-0.7814445390000001,0.0380405,-0.313883373,0.13863677,0.228913792,-0.039755943,-0.156681011,0.048696754,1.403436959,0.069439312,-0.316860186,0.002153499,0.771157183,0.024100484,-0.058070183,0.134368356,-0.153574947,0.642784179,0.153802682,-0.378792349,-0.27174613,-0.044182459,-0.08917266199999999,-0.096126645,-0.17414405100000002,0.225744369,-0.24305627,-0.467346336,0.5363113389999999,0.163246926,-0.353211528,-0.114918723,-0.344277923,0.010059204,0.519328641,-0.002153499,0.13304592699999998,0.529101316,-0.12534186,0.208382431,0.052899203,0.099801642,1.096316973,-0.149171078,0.022798135,-0.591087103,0.25781364,0.016481293,-0.097275582,-0.07339725700000001,0.027592286,-0.13678775,-0.31952825,0.069461543,-0.06510506,-0.15485194,0.16899404399999998,0.201183378,0.11102001,-0.079589299,0.138511304,0.241499119,-0.330396956,-0.014858836,0.06565231099999999,-0.033310924,-0.213848541,-0.100958484,-0.183718614,0.7148349190000001,-0.313279054,-0.537662089,0.044202053,-0.02314749,-0.334384864,0.255930832,0.091120594,0.116561096,0.045263619000000005,0.105275433,0.053517624000000014,0.153017964,0.042546381,0.092157001,0.123255023,-0.008393277,0.308409078,-0.194431892,-0.062693519,0.243337968,-0.25998512,-0.2464984,-0.091009825,0.33834548299999995,0.364857762,-0.430329629,-0.393721933,-0.374686901,-0.204690897,0.518023225,0.038112983,0.046411501,0.32806557,0.181095732,0.090366266,-0.7905174309999999,-0.109517694,0.306224344,-0.06270456599999999,0.13629333,0.202058678,0.30703087
TCGA-55-8507-01,-0.05720996900000001,-0.197560848,0.5411566879999999,0.616000653,-0.131046687,0.23995268600000005,0.591208289,0.16044900199999998,-0.110881142,0.118409011,-0.123628812,0.02930349,0.029402575,0.074025487,0.000369031,-0.000369031,-0.373725347,0.16127868199999998,0.012812269,-0.017072768999999998,-0.041021757,-0.05979029,-0.002985373,0.04938548,-0.447087558,0.281826753,-0.13744676,0.042258522,-0.219311024,-0.044700961,-0.02250585,-0.130994418,0.619889774,0.08906255099999999,-0.08433660400000001,0.015377319,0.249629278,0.267254124,0.275790905,0.161518763,0.899475948,-0.053931781,0.54049306,-0.062336541,-0.048247878,0.098099068,0.186816094,-0.431170519,-0.083653472,-0.227475814,-0.280315442,-0.197227774,0.932579897,0.050725558,0.33753404299999995,-0.057473724,-0.443564339,-0.549241062,0.389303064,-0.22095318100000005,0.19263816,-0.038811655,-0.497300722,-0.95983476,-0.167652178,1.769583804,-0.098217783,-0.274628357,-0.44194599,-0.043316056,-0.184437791,-0.138712894,-0.30008003,0.882412678,0.101262674,-0.188583442,0.181377874,0.173921319,0.608467114,-0.061376333,0.32427484300000003,-0.248688626,0.162874804,1.558263579,-0.425028765,-0.051682559,-0.17757530100000002,-0.397879364,0.8944768940000001,0.035921212,0.305376302,0.13995205800000002,-0.174535422,-0.198226967,0.007641189,-0.22838891100000006,-0.423470365,-0.430827365,-0.080816095,-0.034372149,-0.032232658,-0.214418323,-0.218354821,0.129875836,-0.372075774,-0.148261346,-0.02976055,0.326365144,0.080714428,-0.3908619820000001,-0.16356179699999998,0.048443851,0.459201491,0.028759332,0.360703821,-0.313898881,0.320186504,0.395725446,-1.451188489,0.302979137,0.62469752,0.122153487,-0.047763053,0.07365371799999999,0.007104274,0.053872047,-0.157115494,-0.03739269,-0.073409225,-0.100200386,-0.039795079,-0.169853198,0.053680452,-0.379243016,-0.276663097,0.036811513,0.462655546,-0.081195817,0.393739808,0.131737181,-0.283132349,-0.372956664,0.165223305,0.631539622,-0.078056498,0.494435472,0.368840731,0.081515701,-0.674975352,0.16039139800000002,-0.200566614,0.955765503,-0.023603543,0.017060362,0.014510992,-0.510777971,0.322925245,-0.806338097
TCGA-55-8620-01,0.12990193,0.084490193,0.026677139,0.396648696,0.553929859,-0.403993354,0.16973200600000002,0.184187325,-0.208745923,-0.230387341,-0.060071697,-0.214950069,0.236165079,0.394211992,-0.146074771,0.05151014,-0.834511345,-0.027264656,0.394599625,-0.08081984,-0.065772636,0.204813281,0.165055623,0.060494527,-0.283664092,-0.133842928,-0.03235952,0.025856522000000003,0.04993011,0.078936407,-0.213993838,-0.738558997,0.070841288,0.5061897,-0.230489875,-1.806922633,0.524642896,0.079804285,0.607542364,-0.405955906,0.8994877090000001,0.411941371,0.841570664,0.341512978,-0.17403889,-0.106081426,-0.030654252000000007,-0.5198256920000001,-0.225926591,0.144101495,-0.208520987,-0.011088845,-0.37801602,-0.219470662,-0.1981121,0.337434429,0.490621234,0.478074694,0.298970657,-0.060599034,0.305991042,-1.11191993,-0.36119955,0.211119757,-0.164496099,3.32213452,0.312799341,-0.049344868,-0.064125849,-0.03754454,0.303778655,0.093677101,-0.360265134,-0.755631568,0.047546483,-0.17159338100000002,0.218981227,1.074268618,-0.7965026820000001,-0.009844325,0.063571406,0.182526535,-0.018800087,-0.431165919,0.565076412,-0.189694546,-0.079258041,0.52046272,0.167747528,-0.424742244,0.07454306299999999,-0.158486609,0.047579648,-0.31634057600000004,0.049244543,-0.142464039,-0.95444575,0.019431165,0.008434423,-0.109432959,0.121329356,0.107308327,-0.17584060699999998,-0.357986429,-0.408000854,0.575726956,0.000320381,-0.80867508,-0.102482546,0.393904554,0.020362593,-0.406179011,-0.210306546,0.520880335,-0.120869872,-0.13840254,-0.100474356,-0.383585538,0.166215903,-0.281343659,0.070543964,0.288795817,0.08819660900000001,-0.047964504000000005,-0.257587275,0.223281447,0.166366639,0.38979724,-0.293814969,0.908134818,-0.000320381,-0.227129657,-0.331651332,-0.494212042,0.378650513,-0.153782047,-0.303345923,0.000714578,0.16004649,-0.5499899629999999,0.339742871,-0.292224832,0.080679929,-0.14521252,0.009280167,-0.25325290100000003,0.054273087000000005,0.07605049,-0.113328893,0.201418873,-0.123144061,-0.08504108099999999,0.213657069,-0.30494518600000003,0.287029159,0.421974916,-0.025122532000000003,-0.13968456
TCGA-62-8394-01,-0.169950873,-0.222938809,-0.261107134,0.277283441,-0.021349294,0.143752606,0.7974709870000001,0.921888878,-0.259277789,0.012942828,-0.046176507,-0.26115476600000004,0.06960609,0.158678114,-0.165175533,0.117645194,-0.253435648,-0.056849188,0.415690202,0.19567413600000005,-0.175144355,-0.030040524,-0.132623667,-0.316655583,-0.001084357,-0.353400117,-0.15208580900000002,-0.27955512600000004,-0.166193144,-0.068314845,-0.104901203,-0.246337386,-0.021254434,-0.6114924310000001,-0.060856083,-0.116994003,0.464701055,0.042393685,-0.166804743,-0.102674622,0.825011024,0.203017259,0.7109392990000001,0.04005951,-0.110293053,0.373445768,0.744104103,0.054033041,0.003064644,0.17509379600000002,0.260092583,-0.108449501,0.106773664,-0.147551669,0.218365701,0.400973223,-0.597535288,-0.293291346,0.064828194,-0.060662381,0.104138924,0.414712082,0.018154991,-0.26391396100000003,-0.131497852,0.398183765,0.092923124,-0.33207912100000003,0.009187309,-0.038529745,0.204295622,-0.124259693,-0.296617267,0.017199356000000002,-0.296814294,-0.043868589000000006,0.085021789,0.7784684740000001,-1.291271997,-0.1405907,0.111777654,-0.122339887,-0.027179694,0.230450402,0.406843346,0.463016397,-0.134020027,0.199080748,0.915373878,0.046808848,0.372180675,-0.155432976,0.113052204,0.052566302,0.04557058,-0.264972019,-0.119277348,0.26682144,0.297833184,-0.196761619,0.222337512,0.488039066,-0.295454123,-0.21520752,0.008543623,0.500157485,-0.093893923,-0.501939276,0.143462324,-0.55987563,0.02434069,-0.182128449,-0.563706897,-0.15051936300000002,-0.17275731100000002,-0.426728446,-0.153192031,-0.046137020999999986,-0.054993519000000005,0.573941735,0.154342698,-0.124106541,0.118075357,-0.156952233,-0.009165691,-0.107306718,-0.15128338300000002,0.228435593,-0.248446009,1.565936669,0.07543254,-0.139216693,0.341285899,0.138523829,0.298236955,-0.474158646,0.424367738,-0.445207192,0.408328678,-0.036367498,-0.256165812,0.311579244,0.033770333,-0.533337202,-0.030366387,-0.383939224,0.238203207,-0.049299427,-0.009899296,0.024053071,0.193648429,-0.140749594,-0.284094456,0.001084357,-0.03002048,0.8713063259999999,0.13226432300000002,0.348207854
TCGA-62-8395-01,-0.084319021,-0.165730675,0.088407729,-0.3611135620000001,0.7420332759999999,0.012331442,-0.27970904,-0.092994405,-0.274691893,0.456042414,-0.005860317,-0.076654894,-0.344856995,-1.254748058,1.382689201,0.310244769,-0.554778412,0.041372567,0.637189393,0.058644148,-0.253409369,0.182281662,-0.132300886,-0.25635318,0.623975232,0.238280382,-0.142816209,-0.170476055,0.194597395,-0.102120623,-0.08418046800000001,0.157457366,-0.016785977,-0.616962158,0.384320117,-0.138570025,-0.417522312,0.290660134,0.6880545109999999,-0.251586902,-0.89198231,0.004683949000000001,0.200048886,-0.123783472,-0.081113346,-0.123488779,0.932662076,0.162628149,-0.35257333,0.094256455,0.079546643,-0.040793431,0.032604434,-0.253383901,0.028943836,-0.296265922,0.622022736,0.204332972,0.178154041,0.011578713,0.220463508,0.051857052,-0.051348992,-0.537820524,-0.125519566,-0.451338177,-0.180174046,0.057397405,0.38045409,-0.064517795,0.068615943,-0.286550479,0.087132511,0.232068185,-0.09624402,-0.079327175,-0.17680369399999998,-0.111094028,0.271019387,-0.209609612,-0.063036359,-0.05493138,-0.08901585199999999,0.31101143600000003,0.6924252609999999,0.489270715,-0.004683949000000001,-0.337646629,-0.555742944,0.626090487,-0.1047567,-0.083298501,0.122192822,-0.0880054,-0.213117589,-0.363124105,0.346459783,0.30003283,0.175999713,-0.116299821,0.034011388,-0.15018733199999998,-0.282788567,0.202589426,-0.078936167,0.347995843,0.208968652,0.592211143,-0.233198688,-0.427157978,-0.162238623,0.349390515,0.08484968,0.243808971,0.219201853,0.057281055,0.32526186,0.254476598,-0.229796285,-0.028817067,0.202051164,-0.122440887,0.006335869,-0.038605762,0.681315022,-0.085023142,-0.27920292,0.064812731,-0.1145631,-0.135754492,0.277058712,0.075707201,0.7958062370000001,-0.099589472,0.306994905,0.047314291,-0.8116955659999999,0.104938167,-0.172125807,-0.134263417,-0.283526205,1.226930289,0.014959812,1.230511156,0.600829587,-0.026044586,-0.221904198,0.385432447,-0.114282672,0.100507442,0.25388424800000003,0.913604163,0.206397224,0.139837779,-0.224037188,-0.027651156,-0.042666707000000005,0.435207525
TCGA-62-8398-01,0.007210669,-0.147375764,0.192460522,0.291955743,0.27801872,-0.015267942,0.6644971,0.456677109,-0.070156209,0.264309172,-0.15944838,-0.101672461,-0.019757924,-0.039490581,-0.4846210970000001,-0.046781083,-0.25674263,-0.15259756800000002,-0.571005996,-0.081444661,0.049803486,0.047919086,0.352673544,-0.430747041,0.096095945,-0.1158498,0.255443478,-0.275544662,-0.007705137,-0.023141644,-0.319580264,0.178146023,0.193692552,-0.020170603,0.102939679,-1.443366577,0.33072581,0.796215412,1.11298701,-0.230823886,1.26339906,0.169546106,0.09702463,-0.080333057,-0.126736143,0.170600453,0.513673023,-0.216895573,-0.495375459,0.25825796300000003,-0.019513698,0.289287654,0.80466759,-0.0972396,0.359934911,0.830139524,2.518303865,-0.29882659100000003,2.049913865,0.113493508,-0.03307,0.402368624,0.32986233,0.137682521,0.340935549,0.215605346,-0.25800094100000004,0.006501161,-0.179921474,0.127005854,0.605876296,-0.09081714,-0.051544593,0.362648229,0.643285507,-0.15038538699999998,-0.278642094,0.436124035,-0.425122357,0.042588705,0.198222645,0.1836327,-0.164335497,-0.234189795,-0.011316032,0.299569885,-0.065210808,-0.021629809,0.695830132,-0.394917011,0.281268693,0.290721031,0.06089159,-0.111794102,-0.272466044,-0.402709281,0.8256482359999999,0.29173621,-0.037640106,-0.013521569,0.15666854,-0.098057583,-0.311565059,-0.037416469,0.142034121,0.35647351,0.291308351,-0.380063902,0.014340885,-0.06288195099999999,0.080539487,0.02749699,-0.50478948,0.32883687300000003,-0.043960043,-0.046577613,-0.0248331,-0.176126673,-0.139571954,0.210235374,0.993303107,0.172039468,0.228724552,-0.126648604,-0.184880303,0.5579847139999999,0.068046649,-0.109703624,0.040075544,0.526331114,0.41026822,-0.268617786,-0.607623571,-0.04033644,-0.256275375,-0.076410789,-0.522795023,-0.031799408,-0.059661376,-0.036349282,1.198732732,0.514079371,-0.194547182,-0.457789704,-0.098702184,-0.026902767,0.144129809,0.550386609,-0.139717887,0.163281793,-0.027812724,0.523344781,-0.095424295,-0.364836109,-0.19167721,-0.083924641,-0.01839542,-0.054338518
TCGA-64-1679-01,-0.069039427,-0.046257853,-0.50981809,0.212773613,0.475263164,1.851458066,-0.1831877,0.283045902,0.06484627700000001,0.028853312,0.053523786,-0.103276118,-0.546527376,0.002325304,-1.792726838,0.712155442,0.35896902299999994,-0.212264626,0.181507336,0.374661198,0.037703838,-0.294846289,-0.100846368,-0.320344714,0.01298676,-0.062867398,0.163653672,-0.523425338,0.156411303,0.038770357000000005,-0.510680962,-0.093225054,-0.291868634,-0.472356847,-0.25883405,-0.298192391,-0.036579214,0.404705619,-0.743538354,0.024226275,-0.108095574,-0.065880187,-0.112170207,-0.167825466,-0.231446243,0.383947142,-0.674302368,-0.160432262,0.024532156,-0.033201377000000004,0.43187249,0.17796536100000002,-0.6405745429999999,-0.089180643,1.4047370419999998,0.051153852,0.44715862,0.79677862,1.412755411,-0.076966047,-0.0724079,0.194341112,-0.208324124,-0.5093098,-0.04125767,1.751039373,0.766049999,0.27097295,-0.06890292599999999,-0.023285617,-0.122041764,0.033448154,-0.01472194,0.229017142,0.111855217,0.287738442,0.010126914,0.096074203,0.098281708,-0.020485774,0.742376707,-0.138589606,-0.096871802,1.429039358,0.853417795,0.909213571,-0.031332112,0.115937008,1.3624984180000002,-0.50003161,-0.160312733,0.264852029,-0.111894049,-0.024604135,0.053138468,-0.06710663900000001,0.23287062100000006,0.15269048400000002,0.932550072,-0.282173668,0.17656151899999994,-0.111269003,0.082636365,0.128693664,0.037042194,0.541807253,-0.147764287,-0.13194192400000002,-0.038498846,-0.025726253,0.777003415,-0.203925174,0.559765831,-0.070288771,-0.113657682,0.121371978,-0.140208504,0.02437221,0.731755908,-0.151342691,-0.417473776,-0.177158437,-0.120826088,-0.241233063,-0.130194011,-0.244061214,0.1566566,0.55206528,0.010741592,0.011305749,0.036031927000000005,0.260103696,-1.238350757,-0.07749408299999999,0.473758086,-0.049035155,-0.17326204399999998,0.105447459,-0.288014973,-0.293650173,0.418196019,-0.313159404,0.451137376,-0.422935635,-0.135168019,-0.043885746,-0.137169861,0.270685054,0.535174488,-0.184007974,0.4185652,0.502980538,-0.343807104,0.155943906,0.402625933,0.102932668,0.152823873,0.615171225
TCGA-64-1681-01,0.144151994,0.045803618,-0.5105228479999999,-0.460870566,0.04654106,0.33787796600000003,0.091143862,-0.0025982410000000003,0.28951808100000004,-0.021634499,0.0025982410000000003,-0.093546418,-0.610822968,-0.392769004,0.519530945,0.5969153770000001,-0.028814001,-0.021514985,0.577216608,0.461027389,0.018135248,-0.111006089,0.004142215,0.34853019700000004,0.051000173,0.119752843,-0.069442276,-0.35885379799999995,-0.1295283,-0.33498573600000003,-0.192682665,-0.024394907,-0.135274441,-0.714361715,-0.571956469,0.7204306159999999,-0.225531644,-0.026248892000000003,-0.528921875,0.164821875,-0.744931169,-0.109041888,-0.27627498100000003,-0.213783646,0.288056858,-0.167571761,0.500292371,0.190274219,0.067786068,-0.038266901,0.518235695,0.14997226800000002,-0.526091353,0.019177917,-0.588201027,-0.25314357600000004,0.51735045,0.720249922,-0.027317691,-0.231748824,0.042054167,0.033863645,-0.109818565,-0.22740921600000005,0.077568203,0.344821379,-0.558278744,0.024563938,0.024264341,0.044966951,0.303548704,0.028192845,0.021428635,0.206322201,0.06345186900000001,-0.104134088,0.041337995,-0.18016042,2.434599839,-0.030128066,-0.017485993000000002,-0.156202581,0.013649931,-0.792965758,0.768588383,-0.286271716,-0.046420898,-0.026384131,-0.8326406270000001,-0.402938451,-0.129638273,0.33909189100000003,0.108912914,0.160546189,0.34675775,0.17487633800000002,0.326755492,0.096061746,0.96077824,0.030791925,-0.049312009,0.15781264,0.126561912,-0.098582609,-0.096710291,0.29925344600000003,-0.113953761,-0.113403519,0.135448403,-0.064872465,0.139544719,-0.444457279,1.764995544,-0.322268871,-0.079443476,-0.290833865,0.024037505,0.288192759,0.436570765,0.450220495,0.250810785,-0.296368226,-0.087101046,-0.057736065,-0.293925773,-0.029607369,-0.090679129,-0.162080329,-0.126793538,-0.371691045,-0.143552614,0.546962067,0.022264669,0.4027323920000001,0.33693922600000004,0.503099458,-0.361010144,0.148405533,-0.078455736,-0.139429682,-0.49101578,0.64481024,0.160805367,0.079202116,-0.208554518,-0.202620757,-0.158778223,-0.211060257,0.06481608700000001,-0.210153415,0.096061746,-0.14053022699999998,0.055177114000000006,0.08999158800000001,0.409834302,-0.34169564,-0.148972466,0.680946772
TCGA-64-5774-01,-0.255204252,0.155725126,0.457482517,1.169362812,0.161390384,-0.282116994,0.446895752,0.110598213,-0.263086872,0.54811096,-0.417797121,-0.221035931,1.797976959,-0.848118057,-1.0633788709999998,0.328769122,-1.53186783,-0.062453018,0.319554004,-0.284266355,0.200806809,0.328974715,-0.069794087,0.827654958,-0.08790709599999999,0.146242875,-0.03973949,0.48585654,-0.11148002,0.353231306,-0.326231399,0.186868399,0.017431571,-0.199546067,-0.412733613,-2.6940840180000003,0.108843284,0.7365198159999999,0.797147398,-0.503482112,1.479735116,0.072513304,-0.035659931,0.264217476,-0.265134154,-0.061492765,-0.805590157,0.421867886,-0.140590104,0.020734543,-0.724738082,0.002127703,0.630239495,-0.137179509,2.367100906,0.887979842,-0.389323628,1.250423715,1.899701263,-0.120818372,0.16612036,0.472764744,-0.499865828,0.64261446,-0.078105824,3.023149515,1.2154895,-0.025566538,-0.376180931,-0.091798921,0.186117414,-0.027142456,-0.435728671,0.714779037,-0.16897176,-0.122023524,0.64392584,1.066608249,-1.5268577719999998,0.02232247,0.692486712,0.05477468,-0.148696353,-0.756242867,-0.62319187,0.069824465,-0.277066628,0.049673532,0.3121777,0.06987257599999999,0.188859484,0.162776649,0.022137268,-0.062054404,-0.443921135,-0.7873353559999999,-0.6444862929999999,-0.23769594,-0.042122976,0.287595458,-0.141457535,-0.686838713,-0.394413824,-0.617219075,-0.568165865,0.320986884,-0.437229834,-0.325967858,0.061384756,-0.11509422,0.182246812,-0.070538054,-0.679831948,0.36012278200000003,0.215874805,-0.002127703,0.16111731199999998,0.33871281700000005,-0.339423208,-0.14649679999999998,0.358653485,0.512159422,0.474758942,0.485355716,-0.047579461,-0.221346457,0.010810784,0.337573301,-0.095503004,0.63652067,0.004107361,0.34525508200000005,1.092531073,1.822959071,-0.35476986,0.042342647,1.320314555,-0.036101127,0.5475659079999999,-0.643083828,0.476906199,-0.6717841040000001,0.075118849,2.815978153,-0.317816311,-0.430516488,0.120800543,0.00971964,-0.630461513,0.235215131,-0.188870197,0.135336465,-0.30378467800000003,-0.426984969,-0.130793921,-1.045760101,0.566416843,-0.4613353770000001
TCGA-64-5778-01,0.061601391,0.047013457,-0.724166357,-0.203023332,0.699902988,0.059145182,-0.778009471,-0.189954032,0.066562129,-0.290935426,-0.063409859,-0.027057532,-0.640847898,0.81464791,2.828666853,0.028696922000000007,0.399785799,0.153424772,0.007777007,-0.04928648,0.033459765,-0.212199224,-0.405554096,0.5048200039999999,-0.031470497,0.079994644,-0.061093018,-0.004451456,0.101045962,0.700944605,-0.327921266,-0.212240645,-0.113464731,0.056424183,2.047776542,0.470956047,-0.147752901,0.147754936,-0.366551601,0.8571970459999999,-0.16087949,0.069326409,0.746754611,-0.089232882,-0.068488282,-0.118030991,-0.546419212,-0.113154136,0.365480442,1.401587147,0.193820478,0.60464818,-0.854307998,0.000632226,1.091371765,-0.022057809,0.277826616,0.190802984,-0.1907161,-0.00345054,-0.33049910600000004,0.997521788,-0.148769178,0.54653251,0.049815975,-0.496999695,0.34711557600000004,0.308157417,0.070689797,-0.247975785,0.401645722,0.033118336,0.649742426,-0.022842509,-0.265010359,0.0026387520000000003,0.059204938,0.043911733,2.2265673930000003,-0.008646153,0.259134518,-0.022867751,-0.103383666,0.521454037,-0.033684692999999995,-0.360896912,-0.189032789,-0.277833826,-1.3184615709999998,2.7957387660000004,-0.229814156,0.022497158,-0.076247664,0.256703361,0.13071062,0.265425409,0.383568515,0.362562892,0.782478654,-0.04997881,-0.184162679,-0.061689552,0.30862501,-0.301573342,-0.183257669,0.174660591,-0.108718589,0.014127192,0.13796671,-0.13535240099999998,0.544385561,0.973009916,1.921600537,-0.311137733,0.247325622,2.6146623680000003,0.014172689,-0.135771469,1.062366894,-0.030083471,0.296509299,-0.18772897,0.028510151,-0.056377902,2.920602097,-0.01224214,-0.037631545,0.708344875,0.186377365,-1.069338782,-0.217145418,0.41214732,-0.05807719,1.319194061,0.603473979,-0.270603095,0.318568569,0.369994552,0.033342595,-0.397275166,0.839688781,-0.018717803,-0.216881679,-0.32498508,2.49012726,0.275402979,0.064992679,-0.144665345,0.141677051,-0.384060902,0.6009108710000001,-0.367590678,-0.197992113,-0.252171443,1.784648672,-0.600787197,0.039731382,0.236690959
